URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1788708-Reviews-Yogya_Moon_Hotel-Yogyakarta_Region_Java.html,      Yogya Moon Hotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13826685-Reviews-Hotel_Talenta_3_Yogyakarta-Yogyakarta_Region_Java.html,      Hotel Talenta 3 Yogyakarta,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11979624-Reviews-Sakura_Hotel-Yogyakarta_Region_Java.html,      Sakura Hotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7654578-Reviews-Panca_Dewi_Guest_House-Yogyakarta_Region_Java.html,      Panca Dewi Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12800082-Reviews-Three_G_Homestay-Yogyakarta_Region_Java.html,      Three-G Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1221487-Reviews-Hotel_Diaga_Graha-Yogyakarta_Region_Java.html,      Hotel Diaga Graha,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13476594-Reviews-Prima_08_Hotel-Yogyakarta_Region_Java.html,      Hotel Prima 08,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10332254-Reviews-Handayani_Homestay-Yogyakarta_Region_Java.html,      Handayani Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12255275-Reviews-OYO_1057_Premier_Guest_House-Yogyakarta_Region_Java.html,      OYO 1057 Premier Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d2532641-Reviews-Hotel_Citra_Yogyakarta-Yogyakarta_Region_Java.html,      Hotel Citra Yogyakarta,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3783976-Reviews-Hotel_Museum_Batik-Yogyakarta_Region_Java.html,      Hotel Museum Batik,2
https://www.tripadvisor.co.id/Hotel_Review-g790292-d12309879-Reviews-Hotel_Adinda-Parangtritis_Yogyakarta_Region_Java.html,      Hotel Adinda,2
https://www.tripadvisor.co.id/Hotel_Review-g5074492-d17768228-Reviews-La_Casa_Jogja-Depok_Sleman_District_Yogyakarta_Region_Java.html,      La Casa Jogja,3
https://www.tripadvisor.co.id/Hotel_Review-g13219594-d13483409-Reviews-D_Paragon_Seturan_4-Caturtunggal_Yogyakarta_Region_Java.html,      D'Paragon Seturan 4,3
https://www.tripadvisor.co.id/Hotel_Review-g17387291-d17382977-Reviews-OYO_611_The_Edwin_Syariah-Ngestiharjo_Yogyakarta_Region_Java.html,      OYO 611 The Edwin Syariah,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1775976-Reviews-Hotel_Bifa-Yogyakarta_Region_Java.html,      Hotel Bifa,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d13897818-Reviews-Ndalem_Nuriyat-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Ndalem Nuriyat,3
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d17619878-Reviews-Oke_Baik_Hostel-Yogyakarta_Yogyakarta_Region_Java.html,      Oke Baik Hostel,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13169770-Reviews-Prime_Cailendra_Hotel-Yogyakarta_Region_Java.html,      Prime Cailendra Hotel,3
https://www.tripadvisor.co.id/Hotel_Review-g2304084-d12901447-Reviews-Rumah_Senjakala-Bantul_Yogyakarta_Region_Java.html,      Rumah Senjakala,3
https://www.tripadvisor.co.id/Hotel_Review-g5074492-d10533162-Reviews-Athaya_Guest_House-Depok_Sleman_District_Yogyakarta_Region_Java.html,      Athaya Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11964451-Reviews-Yobel_Guest_House-Yogyakarta_Region_Java.html,      Yobel Guest House,3
